id,title,type,genres,production_countries,imdb_id,imdb_score
ts72196,Swap Shop,SHOW,['reality'],['US'],tt15674202,4.5
ts307981,Scaredy Cats,SHOW,"['scifi', 'family', 'fantasy', 'comedy']",['US'],tt15387774,4.5
ts188367,Bombay Begums,SHOW,['drama'],['IN'],tt10238792,4.5
tm990983,Paper Lives,MOVIE,['drama'],['TR'],tt13045890,4.5
tm1094069,The Women and the Murderer,MOVIE,"['documentation', 'crime']",['FR'],tt15216504,4.5
tm1037704,Resort to Love,MOVIE,"['romance', 'comedy']",['US'],tt12929990,4.5
tm902870,7 Yards: The Chris Norton Story,MOVIE,['documentation'],['US'],tt12439210,4.5
tm1165118,UFO,MOVIE,"['drama', 'romance', 'documentation']",['TR'],tt14369286,4.5
tm948681,Below Zero,MOVIE,"['action', 'crime', 'thriller', 'horror', 'drama']",['ES'],tt9845564,4.5
ts331654,Pedal to Metal,SHOW,"['drama', 'action', 'thriller', 'crime']",['MX'],tt18568732,4.5
ts283614,Haunted: Latin America,SHOW,"['horror', 'reality']",['MX'],tt14164238,4.5
tm960430,Child of Kamiari Month,MOVIE,"['fantasy', 'animation', 'drama', 'family']",['JP'],tt13057626,4.5
tm954297,The Secret Diary of an Exchange Student,MOVIE,"['comedy', 'romance']",['BR'],tt11594766,4.5
ts319460,Russell Howard: Lubricant,SHOW,['comedy'],['GB'],tt16146342,4.5
tm997608,Hate by Dani Rovira,MOVIE,['comedy'],['ES'],tt13323128,4.5
ts287853,Coyotes,SHOW,['drama'],"['BE', 'LU']",tt13847924,4.4
ts288064,Somos.,SHOW,"['drama', 'crime', 'history']",['MX'],tt14719590,4.4
ts305890,Too Hot to Handle: Latino,SHOW,"['reality', 'romance']",['MX'],tt15251764,4.4
ts304690,Remember You,SHOW,"['action', 'drama', 'crime', 'romance']",['TH'],tt15344082,4.4
tm1107912,American Girl,MOVIE,"['drama', 'family']",['TW'],tt15620158,4.4
tm813372,Etharkkum Thunindhavan,MOVIE,"['thriller', 'action', 'crime', 'drama']",['IN'],tt10340562,4.4
tm1001619,Man in Love,MOVIE,"['romance', 'drama']",['TW'],tt14428606,4.4
tm1025493,Dasvi,MOVIE,"['comedy', 'drama']",['IN'],tt14107554,4.4
tm1087383,JJ+E,MOVIE,"['drama', 'romance']",['SE'],tt12299824,4.4
tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,['documentation'],['IT'],tt10666438,4.4
tm983722,Prime Time,MOVIE,"['thriller', 'drama']",['PL'],tt11460976,4.4
tm886188,Caught by a Wave,MOVIE,"['romance', 'drama', 'sport']",['IT'],tt12013758,4.4
tm1101878,Honey Girls,MOVIE,"['family', 'music', 'comedy']",['US'],tt11847606,4.4
tm1183542,Mishan Impossible,MOVIE,"['thriller', 'comedy', 'drama', 'action']",['IN'],tt14999738,4.4
ts229537,The New Adventures of Oggy,SHOW,"['comedy', 'family', 'action', 'animation']",['US'],tt11194006,4.4
tm960145,Spoiled Brats,MOVIE,['comedy'],['FR'],tt13079150,4.4
ts267062,Jiva!,SHOW,['drama'],['ZA'],tt12564616,4.4
tm876083,Xtreme,MOVIE,"['action', 'crime', 'drama', 'thriller', 'fantasy']",['ES'],tt11658120,4.4
ts305732,Metal Shop Masters,SHOW,['reality'],['US'],tt15216520,4.4
ts313902,Your Life is a Joke,SHOW,"['comedy', 'documentation']",['DE'],tt15663868,4.4
tm1102856,The Four of Us,MOVIE,"['romance', 'drama', 'comedy']",['DE'],tt15360916,4.4
ts302653,Light the Night,SHOW,"['drama', 'crime', 'thriller']",['TW'],tt15808044,4.4
tm462311,Latte and the Magic Waterstone,MOVIE,"['animation', 'comedy', 'family', 'european']","['BE', 'DE']",tt9038290,4.4
tm855340,Thalaivii,MOVIE,['drama'],['IN'],tt10152736,4.4
tm1000185,Squared Love,MOVIE,"['comedy', 'romance']",['PL'],tt13846542,4.4
tm1030283,Why Did You Kill Me?,MOVIE,"['crime', 'documentation']",['US'],tt14318430,4.4
tm1040337,Security,MOVIE,['thriller'],['IT'],tt11892916,4.4
ts306188,Motel Makeover,SHOW,['reality'],['CA'],tt15128558,4.4
tm1039422,Nail Bomber: Manhunt,MOVIE,"['crime', 'history', 'documentation']",['GB'],tt12939812,4.4
ts308516,"Young, Famous & African",SHOW,['reality'],['ZA'],tt15302054,4.4
ts329882,Secrets of Summer,SHOW,"['drama', 'family', 'music']",['ES'],tt12379170,4.4
tm1006127,Arlo the Alligator Boy,MOVIE,"['animation', 'comedy', 'family']",['US'],tt13454122,4.4
ts317064,Where Is Marta?,SHOW,"['crime', 'documentation']",['ES'],tt15796898,4.4
tm1196455,The Photographer: Murder in Pinamar,MOVIE,"['documentation', 'crime']",['AR'],tt19731714,4.4
tm990972,The Last Paradiso,MOVIE,"['drama', 'romance']",['IT'],tt11428926,4.3
ts232506,50M2,SHOW,"['comedy', 'drama', 'thriller', 'crime']",['TR'],tt11617848,4.3
ts330289,Smother-In-Law,SHOW,['comedy'],['BR'],tt15353358,4.3
tm1063013,The Father Who Moves Mountains,MOVIE,"['thriller', 'drama']","['SE', 'RO']",tt8886670,4.3
tm996040,Forever Out of My League,MOVIE,"['romance', 'comedy', 'drama']",['IT'],tt14362698,4.3
ts311958,The Hungry and the Hairy,SHOW,['reality'],['KR'],tt16088530,4.3
tm979688,Homunculus,MOVIE,"['thriller', 'drama', 'fantasy']",['JP'],tt14404280,4.3
tm1033803,Searching for Sheela,MOVIE,"['documentation', 'crime']",['IN'],tt14167424,4.3
ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,"['crime', 'documentation']",['BR'],tt15233856,4.3
tm1038096,Carnaval,MOVIE,['comedy'],['BR'],tt14074470,4.3
ts343426,Senzo: Murder of a Soccer Star,SHOW,"['crime', 'sport', 'documentation']","['ZA', 'US']",tt18954258,4.3
tm1039168,Cinema Bandi,MOVIE,"['drama', 'comedy']",['IN'],tt14554338,4.3
tm904862,Just Say Yes,MOVIE,"['comedy', 'romance']",['NL'],tt12154638,4.3
tm926580,A Family,MOVIE,"['crime', 'drama']",['JP'],tt13356884,4.3
tm1017664,Baggio: The Divine Ponytail,MOVIE,"['sport', 'drama']",['IT'],tt14025788,4.3
tm977620,Asakusa Kid,MOVIE,['drama'],['JP'],tt13528562,4.3
tm1118822,Sex: Unzipped,MOVIE,"['comedy', 'documentation']",['US'],tt15523050,4.3
tm1185568,Broken Idol: The Undoing of Diomedes Díaz,MOVIE,"['documentation', 'crime']",['CO'],tt18750180,4.3
ts310331,Twenty Somethings: Austin,SHOW,['reality'],['US'],tt15204216,4.3
tm1110205,This Is Not a Comedy,MOVIE,"['comedy', 'drama']",['MX'],tt11363540,4.3
tm1119455,Camp Confidential: America's Secret Nazis,MOVIE,"['documentation', 'animation', 'history']",['US'],tt15470770,4.3
ts293346,Race: Bubba Wallace,SHOW,"['documentation', 'sport']",['US'],tt14513646,4.3
tm1172947,Toolsidas Junior,MOVIE,"['drama', 'family', 'sport']",['IN'],tt13623916,4.3
ts285422,Newton's Cradle,SHOW,"['drama', 'thriller']",['EG'],tt11703922,4.3
tm942277,Accomplice,MOVIE,['documentation'],"['US', 'IL']",tt13947978,4.3
tm856634,Jagame Thandhiram,MOVIE,"['comedy', 'crime', 'action', 'drama', 'thriller']","['GB', 'IN']",tt10661848,4.3
ts304709,Bake Squad,SHOW,"['family', 'reality']",['US'],tt15078760,4.3
tm1031499,Get the Grift,MOVIE,"['crime', 'comedy']",['BR'],tt14371060,4.3
tm1143058,How I Fell in Love with a Gangster,MOVIE,"['drama', 'crime']",['PL'],tt16453244,4.3
tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,MOVIE,['comedy'],['US'],tt15338656,4.3
tm963023,Chandigarh Kare Aashiqui,MOVIE,"['romance', 'comedy', 'crime', 'drama']",['IN'],tt12861850,4.3
tm1166429,Whindersson Nunes: My Own Show!,MOVIE,"['comedy', 'documentation']",['BR'],tt17887288,4.3
tm1068692,Emicida AmarElo Live in Sao Paulo,MOVIE,"['documentation', 'music']",['BR'],tt14910946,4.2
tm983466,"Crack: Cocaine, Corruption & Conspiracy",MOVIE,"['documentation', 'crime', 'history']",['US'],tt13649700,4.2
tm1003376,Get the Goat,MOVIE,"['comedy', 'action', 'crime']",['BR'],tt14111726,4.2
tm872496,Autumn Girl,MOVIE,"['drama', 'romance']",['PL'],tt11412892,4.2
tm1000296,New Gods: Nezha Reborn,MOVIE,"['animation', 'action', 'fantasy']",['CN'],tt13269670,4.2
tm861018,Sweet & Sour,MOVIE,"['comedy', 'romance']",['KR'],tt14599938,4.2
tm1037519,The Guide to the Perfect Family,MOVIE,"['comedy', 'drama']",['CA'],tt11991786,4.2
ts272669,Waffles + Mochi,SHOW,['family'],['US'],tt14035218,4.2
tm859005,Today We Fix the World,MOVIE,"['comedy', 'drama']",['AR'],tt11592014,4.2
tm1147172,The Characters of the Continent,MOVIE,['documentation'],['US'],tt16740216,4.2
tm1028026,Irul,MOVIE,['thriller'],['IN'],tt13103212,4.2
tm1106551,One Night in Paris,MOVIE,['comedy'],['FR'],tt15435146,4.2
ts273275,Marriage or Mortgage,SHOW,['reality'],['US'],tt14037542,4.2
tm867681,Haseen Dillruba,MOVIE,"['romance', 'thriller', 'crime', 'drama']",['IN'],tt11027830,4.2
ts286218,The Rational Life,SHOW,"['drama', 'romance']",['CN'],tt14376958,4.2
tm960924,Kuthiraivaal,MOVIE,['drama'],['IN'],tt13022626,4.2
tm1127511,Only You,MOVIE,"['comedy', 'romance', 'drama']",['PH'],tt16210966,4.2
ts289757,Crime Stories: India Detectives,SHOW,"['documentation', 'crime']",['IN'],tt14178956,4.2
tm1204317,Godspeed,MOVIE,['drama'],['TR'],tt14766956,4.2
tm1040832,Mommy Issues,MOVIE,['comedy'],['PH'],tt14880428,4.1
tm1037687,Dancing Queens,MOVIE,"['drama', 'comedy']",['SE'],tt13032716,4.1
tm981676,Double Dad,MOVIE,"['comedy', 'drama', 'family']",['BR'],tt11821818,4.1
tm1165244,Into the Wind,MOVIE,"['comedy', 'drama', 'romance', 'sport']",['PL'],tt17044594,4.1
tm1111595,A California Christmas: City Lights,MOVIE,"['comedy', 'drama', 'romance']",['US'],tt13701962,4.1
tm1089593,Breaded Life,MOVIE,"['comedy', 'drama', 'fantasy']",['NG'],tt15150454,4.1
tm1150800,Amandla,MOVIE,"['drama', 'crime']","['CA', 'ZA']",tt5343008,4.1
tm989502,Wish You,MOVIE,"['drama', 'romance', 'music']",['KR'],tt13866142,4.1
tm1088320,Father Christmas Is Back,MOVIE,['comedy'],['GB'],tt13103340,4.1
tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,['documentation'],"['GB', 'US']",tt13244024,4.1
tm1011188,Meskina,MOVIE,"['comedy', 'romance']",['NL'],tt13691036,4.1
tm1023388,Madame Claude,MOVIE,"['crime', 'drama', 'romance']",['FR'],tt10307724,4.1
tm1049290,In for a Murder,MOVIE,"['comedy', 'thriller', 'drama', 'crime', 'scifi']",['PL'],tt13377488,4.1
tm1159301,Forgive Us Our Trespasses,MOVIE,"['war', 'drama']",['US'],tt17162524,4
ts273245,Dad Stop Embarrassing Me!,SHOW,"['comedy', 'family']",['US'],tt13018090,4
tm1030241,Kurup,MOVIE,"['thriller', 'crime']",['IN'],tt7026666,4
tm1073555,Thimmarusu: Assignment Vali,MOVIE,"['crime', 'thriller', 'drama']",['IN'],tt13310936,4
tm1044137,Headspace Unwind you Mind,MOVIE,"['animation', 'documentation']",['US'],tt14684160,4
tm1116525,Just Short of Perfect,MOVIE,"['comedy', 'romance']",['BR'],tt15863594,4
tm1019865,Wild Dog,MOVIE,"['thriller', 'crime', 'action']",['IN'],tt11503178,4
tm1041329,One Second,MOVIE,"['comedy', 'romance']",['EG'],tt13065704,4
tm1013111,1000 Miles from Christmas,MOVIE,"['comedy', 'romance', 'fantasy', 'family']",['ES'],tt13782052,4
tm1027639,Annaatthe,MOVIE,"['drama', 'action', 'comedy']",['IN'],tt11253090,4
ts314962,Stories of a Generation - with Pope Francis,SHOW,['documentation'],['IT'],tt13784364,4
tm869475,Pagglait,MOVIE,"['comedy', 'drama']",['IN'],tt11142762,4
tm1179579,In Good Hands,MOVIE,"['drama', 'comedy', 'romance', 'family']",['TR'],tt14898794,4
tm1040733,In Our Mothers' Gardens,MOVIE,['documentation'],['US'],tt14369930,4
tm1080114,Hostage House,MOVIE,['thriller'],['US'],tt13033790,4
tm983730,Amy Tan: Unintended Memoir,MOVIE,['documentation'],['US'],tt10393074,3.9
tm1067260,Tughlaq Durbar,MOVIE,"['drama', 'thriller', 'comedy']",['IN'],tt9769668,3.9
tm1082515,Untold: Caitlyn Jenner,MOVIE,"['documentation', 'sport']",['US'],tt15101946,3.9
ts297132,Brave Animated Series,SHOW,"['action', 'animation']",['TW'],tt17545256,3.9
ts330422,Team Zenko Go,SHOW,"['action', 'animation', 'family']",['US'],tt18274176,3.9
tm1142245,Kadaseela Biriyani,MOVIE,"['drama', 'crime', 'comedy']",['IN'],tt11441458,3.9
tm1109843,Meenakshi Sundareshwar,MOVIE,"['romance', 'comedy']",['IN'],tt13529034,3.9
ts296581,The Mystic River,SHOW,['horror'],['US'],tt15134080,3.9
ts322267,The Big Shot Game Show,SHOW,['reality'],['BR'],tt17052496,3.9
tm1092075,Forever Rich,MOVIE,"['crime', 'comedy', 'drama', 'music', 'thriller']",['NL'],tt12748300,3.9
tm1092309,We Couldn't Become Adults,MOVIE,"['drama', 'romance']",['JP'],tt14236064,3.9
tm886193,Laabam,MOVIE,"['drama', 'action']",['IN'],tt10300450,3.9
ts272422,Buried by the Bernards,SHOW,['reality'],['US'],tt13848380,3.9
tm1124066,Carlos Ballarta: False Prophet,MOVIE,['comedy'],['MX'],tt15733384,3.9
tm1171107,Surviving Paradise: A Family Tale,MOVIE,['documentation'],"['GB', 'US']",tt18059108,3.9
tm1104252,Escape the Undertaker,MOVIE,"['thriller', 'family', 'horror', 'comedy']",['US'],tt15387782,3.9
ts308053,Jailbirds New Orleans,SHOW,"['documentation', 'reality']",['US'],tt15320436,3.9
tm1038364,Ghost Lab,MOVIE,"['thriller', 'drama', 'horror', 'scifi']",['TH'],tt13446126,3.9
ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,"['crime', 'documentation']",['MX'],tt15796900,3.9
tm998238,The Humans & the Mongoose,MOVIE,"['comedy', 'fantasy', 'horror']",['EG'],tt13043436,3.9
tm1064988,Zero to Hero,MOVIE,"['drama', 'sport']",['HK'],tt14892216,3.9
tm1119172,Puff: Wonders of the Reef,MOVIE,"['documentation', 'family']","['AU', 'US']",tt15753666,3.8
tm1095880,You vs. Wild: Out Cold,MOVIE,['action'],['US'],tt15250050,3.8
tm1118234,Lords of Scam,MOVIE,"['documentation', 'crime']",['FR'],tt15711402,3.8
ts286386,The Big Day,SHOW,"['reality', 'romance']",['US'],tt13887518,3.8
ts319303,He's Expecting,SHOW,"['drama', 'comedy', 'romance', 'fantasy']",['JP'],tt14719276,3.8
tm1119015,Love Like the Falling Petals,MOVIE,"['drama', 'romance']",['JP'],tt14227972,3.8
tm1106900,A World Without,MOVIE,"['thriller', 'drama', 'scifi']",['ID'],tt15484488,3.8
ts285470,Pet Stars,SHOW,"['reality', 'family']",['US'],tt14318392,3.8
tm1024535,The Guardian,MOVIE,"['drama', 'horror', 'music', 'thriller', 'crime']",['VN'],tt14024066,3.8
tm958688,Love Me Instead,MOVIE,['drama'],['TR'],tt13161356,3.8
tm1054462,The Land,MOVIE,"['comedy', 'drama', 'crime']",['PL'],tt14345386,3.8
tm1043655,One Lagos Night,MOVIE,"['crime', 'comedy']",['NG'],tt14211236,3.8
tm1161223,Cat Burglar,MOVIE,"['animation', 'comedy']","['IE', 'GB']",tt17321170,3.8
ts282876,"Nevenka, Breaking The Silence",SHOW,"['documentation', 'crime']",['ES'],tt14091172,3.8
ts288544,Creator's File: GOLD,SHOW,"['drama', 'comedy']",['JP'],tt14611486,3.7
tm1111616,David and the Elves,MOVIE,"['fantasy', 'comedy', 'family']",['PL'],tt15565714,3.7
tm1091284,Ankahi Kahaniya,MOVIE,"['drama', 'romance']",['IN'],tt15250998,3.7
tm1172600,11M,MOVIE,['documentation'],['ES'],tt6275154,3.7
ts322506,Word Party Presents: Math!,SHOW,"['family', 'animation']",['US'],tt16290860,3.7
tm1068632,Bartkowiak,MOVIE,"['action', 'thriller', 'crime', 'sport']",['PL'],tt14315566,3.7
ts285874,Magic for Humans Spain,SHOW,"['reality', 'comedy']",['ES'],tt14136320,3.7
tm1045603,The House of Flowers: The Movie,MOVIE,"['drama', 'comedy']",['MX'],tt14549558,3.7
tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,"['comedy', 'documentation']",['IT'],tt18396984,3.7
tm1033369,Plastic Island,MOVIE,['documentation'],['ID'],tt15496620,3.7
ts307816,냉면 랩소디,SHOW,['documentation'],['KR'],tt15772846,3.7
tm1114350,Story of Dinda: Second Chance of Happiness,MOVIE,"['romance', 'drama']",['ID'],tt14807282,3.7
tm996996,The Misadventures of Hedi and Cokeman,MOVIE,"['action', 'crime', 'comedy']",['FR'],tt13669344,3.7
tm996010,Still Out of My League,MOVIE,"['romance', 'comedy', 'drama']",['IT'],tt14361314,3.7
tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,['comedy'],['TR'],tt16444502,3.6
tm1036797,Sardar Ka Grandson,MOVIE,"['comedy', 'drama', 'romance']",['IN'],tt11213600,3.6
tm1027177,Sarbath,MOVIE,"['romance', 'drama', 'comedy']",['IN'],tt11143434,3.6
tm1029279,Dolly Parton: A MusiCares Tribute,MOVIE,"['music', 'documentation']",['US'],tt14299926,3.6
ts289982,Bangkok Breaking,SHOW,"['thriller', 'action', 'crime', 'drama']",['TH'],tt14202282,3.6
tm988879,Tony Parker: The Final Shot,MOVIE,"['documentation', 'sport']",['FR'],tt13696668,3.6
tm1033635,Sisters on Track,MOVIE,"['documentation', 'sport']",['US'],tt9337574,3.6
tm1115392,Shyam Singha Roy,MOVIE,"['drama', 'romance', 'thriller', 'horror']",['IN'],tt13349716,3.6
ts317709,Kayko and Kokosh,SHOW,"['animation', 'comedy', 'fantasy', 'action']",['PL'],tt13979288,3.6
tm1076198,Blue Dream: The Road to Wembley,MOVIE,"['documentation', 'sport']",['IT'],tt15684042,3.6
tm1064193,Private Network: Who Killed Manuel Buendía?,MOVIE,"['history', 'documentation', 'crime']",['MX'],tt14880310,3.6
ts283284,Navarasa,SHOW,['drama'],['IN'],tt13357946,3.5
tm1120636,Johnny Test's Ultimate Meatloaf Quest,MOVIE,"['animation', 'family']",['US'],tt15717738,3.5
tm1029314,Have You Ever Seen Fireflies?,MOVIE,"['drama', 'comedy']",['TR'],tt13317694,3.5
tm1130275,Mo Amer: Mohammed in Texas,MOVIE,['comedy'],['US'],tt15845288,3.5
tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,['comedy'],['IN'],tt16867200,3.5
tm1111559,Grumpy Christmas,MOVIE,['comedy'],['MX'],tt15565724,3.5
tm1015884,African America,MOVIE,['drama'],['ZA'],tt13920016,3.5
tm1146635,Daiki Tsuneta: Tokyo Chaotic,MOVIE,"['documentation', 'music']",['JP'],tt16781874,3.5
tm1121098,Will You Marry?,MOVIE,"['romance', 'drama']",['PH'],tt16236048,3.4
tm1023438,Trapped,MOVIE,['drama'],['EG'],tt7153564,3.4
tm1119331,Haroun,MOVIE,['comedy'],['FR'],tt15517974,3.4
ts274575,How to Be A Cowboy,SHOW,['reality'],['US'],tt13438900,3.4
tm965758,Brother in Love 2,MOVIE,['comedy'],['TR'],tt12738164,3.4
ts284885,Abla Fahita: Drama Queen,SHOW,"['drama', 'comedy', 'crime']",['EG'],tt11570224,3.4
tm1120766,Angèle,MOVIE,"['documentation', 'music']","['FR', 'BE']",tt15820298,3.4
tm1091823,Boomika,MOVIE,"['thriller', 'horror']",['IN'],tt11073148,3.4
ts341760,Byron Baes,SHOW,['reality'],['AU'],tt14537060,3.4
tm1068777,Bankrolled,MOVIE,['comedy'],['MX'],tt14961160,3.4
tm988801,June & Kopi,MOVIE,"['drama', 'comedy', 'family']",['ID'],tt13728764,3.3
tm1160938,Adam by Eve: A Live in Animation,MOVIE,"['drama', 'animation', 'music']",['JP'],tt18274178,3.3
tm998544,Here and There,MOVIE,"['drama', 'romance']",['PH'],tt14766058,3.3
tm1004011,Time to Dance,MOVIE,"['romance', 'drama']",['IN'],tt8622232,3.3
tm1131895,Love Is Color Blind,MOVIE,"['comedy', 'romance']",['PH'],tt15979132,3.3
ts317423,Love Never Lies,SHOW,['reality'],['ES'],tt14540924,3.3
tm1098060,Shadow Parties,MOVIE,"['action', 'drama', 'thriller']",['NG'],tt10168094,3.3
tm1018592,A Perfect Fit,MOVIE,"['comedy', 'drama', 'romance']",['ID'],tt13606090,3.3
tm863829,Ali & Ratu Ratu Queens,MOVIE,"['drama', 'comedy']",['ID'],tt11271990,3.2
tm1068720,D.O.D.: Day of Destiny,MOVIE,"['scifi', 'comedy', 'drama']",['NG'],tt15149712,3.2
tm1106888,Meeting Point,MOVIE,['drama'],['TR'],tt15484242,3.2
tm1045883,Trippin’ with the Kandasamys,MOVIE,"['romance', 'comedy']",['ZA'],tt14611368,3.2
tm1147041,Chief Daddy 2: Going for Broke,MOVIE,['comedy'],['NG'],tt16760592,3.2
ts285471,The Wedding Coach,SHOW,"['comedy', 'reality']",['US'],tt14210424,3.2
ts325991,Only Jokes Allowed,SHOW,['comedy'],['ZA'],tt17052148,3.2
tm1045018,Clash,MOVIE,"['family', 'drama']","['NG', 'CA']",tt14620732,3.1
tm987730,Tribhanga,MOVIE,"['drama', 'family']",['IN'],tt11102314,3.1
tm1038025,Slay,MOVIE,"['romance', 'comedy']",['ZA'],tt14033300,3.1
tm986017,Gatao: The Last Stray,MOVIE,"['action', 'crime', 'drama', 'romance']",['TW'],tt14720502,3.1
tm988613,Madam Chief Minister,MOVIE,['drama'],['IN'],tt13773882,3.1
tm1080697,Binti,MOVIE,['drama'],"['TZ', 'GB']",tt11867140,3
tm1046969,Myriam Fares: The Journey,MOVIE,"['documentation', 'music']",['LB'],tt14773250,3
tm1099320,Convergence: Courage in a Crisis,MOVIE,['documentation'],"['GB', 'US']",tt15398694,3
tm982470,Stuck Apart,MOVIE,"['comedy', 'drama']",['TR'],tt11213372,3
ts270616,We Are: The Brooklyn Saints,SHOW,"['documentation', 'sport']",['US'],tt13656220,3
tm1204412,"Let's Tie the Knot, Honey!",MOVIE,"['comedy', 'romance']",['PE'],tt19892832,3
tm1049317,Upcoming Summer,MOVIE,['drama'],['CN'],tt13575838,3
tm1201341,"Rodrigo Sant'anna: I'm Here, I'm Queer!",MOVIE,['comedy'],['BR'],tt19883622,2.9
tm1110212,Little Big Mouth,MOVIE,"['comedy', 'music', 'romance']",['ZA'],tt14537540,2.9
tm1122095,A Naija Christmas,MOVIE,"['comedy', 'drama', 'romance']",['NG'],tt15565704,2.9
tm994923,"Our Lady of San Juan, Four Centuries of Miracles",MOVIE,"['drama', 'history']",['MX'],tt10038660,2.8
tm1183575,Celeb Five: Behind the Curtain,MOVIE,"['comedy', 'documentation']",['KR'],tt18570468,2.8
tm1026043,Just in Time,MOVIE,"['comedy', 'drama', 'family']",['KE'],tt14243986,2.8
tm1121084,Izla,MOVIE,"['horror', 'comedy']",['PH'],tt16161362,2.8
tm1082795,Lokillo: Nothing's the Same,MOVIE,['comedy'],['CO'],tt14494898,2.7
tm1063339,Lee Su-geun: The Sense Coach,MOVIE,['comedy'],['KR'],tt14880280,2.7
tm1037800,Soy Rada: Serendipity,MOVIE,"['comedy', 'drama']",['AR'],tt14540480,2.7
tm918777,Geez & Ann,MOVIE,"['drama', 'romance']",['ID'],tt11936782,2.7
tm1020293,Dearest Boy,MOVIE,"['comedy', 'drama']",['SA'],tt13524066,2.6
ts287729,Alma Matters: Inside the IIT Dream,SHOW,"['documentation', 'drama']",['IN'],tt14512938,2.6
